trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
886,DOT,A,LONG,2026-01-16 21:00:00+00:00,2026-01-17 13:40:00+00:00,2.128,2.202,5m,23,0.9319312192620285,0.8953932535498867,1,700.0000000000001,TIME_BARRIER,200,16.67,3.3974,23.78,0.9545
887,BTC,A,LONG,2026-01-17 01:10:00+00:00,2026-01-17 17:50:00+00:00,95431.8,95325.7,5m,117,0.9010884601412087,0.9051821374784249,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.1912,-1.34,0.9095
888,LTC,A,SHORT,2026-01-17 04:20:00+00:00,2026-01-17 20:15:00+00:00,74.01,75.25,5m,44,0.9000013230199758,0.8908760282471099,1,700.0000000000001,HARD_SL_HIT,191,15.92,-1.7554,-12.29,0.9149
893,ADA,A,LONG,2026-01-17 20:20:00+00:00,2026-01-17 22:35:00+00:00,0.4017,0.3954,5m,169,0.8514112166531543,0.8805060767125472,1,700.0000000000001,HARD_SL_HIT,27,2.25,-1.6483,-11.54,0.8525
889,INJ,B,LONG,2026-01-17 06:20:00+00:00,2026-01-17 22:45:00+00:00,5.374,5.289,5m,49,0.9326877716229488,0.8910526428006716,1,600.0,HARD_SL_HIT,197,16.42,-1.6617,-9.97,0.9405
890,SOL,A,SHORT,2026-01-17 08:30:00+00:00,2026-01-18 01:10:00+00:00,144.14,142.35,5m,133,0.9370391039467721,0.9193830731199537,1,700.0000000000001,TIME_BARRIER,200,16.67,1.1618,8.13,0.937
891,DOT,A,LONG,2026-01-17 13:45:00+00:00,2026-01-18 01:40:00+00:00,2.201,2.165,5m,140,0.9397092053628457,0.8830443758536363,1,700.0000000000001,HARD_SL_HIT,143,11.92,-1.7156,-12.01,0.9397
892,THETA,B,LONG,2026-01-17 17:55:00+00:00,2026-01-18 06:15:00+00:00,0.3385,0.3332,5m,188,0.9245595401877488,0.8914075739009286,1,600.0,HARD_SL_HIT,148,12.33,-1.6457,-9.87,0.9492
894,BNB,A,LONG,2026-01-17 22:40:00+00:00,2026-01-18 15:20:00+00:00,948.46,947.25,5m,200,0.9274964732047423,0.8704274040545162,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.2076,-1.45,0.9275
895,BTC,A,SHORT,2026-01-17 22:50:00+00:00,2026-01-18 15:30:00+00:00,95071.3,94987.6,5m,21,0.935858625939877,0.8854371355416816,1,700.0000000000001,TIME_BARRIER,200,16.67,0.008,0.06,0.9376
825,TRX,A,LONG,2026-01-12 04:00:00+00:00,2026-01-18 16:00:00+00:00,0.29897,0.3187,4h,41,0.8454949008886874,0.8729247409095975,5,3500.0000000000005,TREND_EXHAUSTION,39,156.0,6.5193,228.18,0.9476
896,ETH,A,SHORT,2026-01-18 01:15:00+00:00,2026-01-18 17:55:00+00:00,3300.8,3343.4,5m,98,0.8677926340265019,0.878199721352282,1,700.0000000000001,TIME_BARRIER,200,16.67,-1.3706,-9.59,0.8709
897,SOL,A,SHORT,2026-01-18 01:45:00+00:00,2026-01-18 18:25:00+00:00,142.54,142.54,5m,20,0.9216222024452,0.8756241324721098,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.08,-0.56,0.934
900,DOT,A,SHORT,2026-01-18 15:35:00+00:00,2026-01-18 18:30:00+00:00,2.149,2.182,5m,200,0.8356990927990002,0.9219284964696526,1,700.0000000000001,HARD_SL_HIT,35,2.92,-1.6156,-11.31,0.8357
901,PEPE,C,SHORT,2026-01-18 16:10:00+00:00,2026-01-18 18:30:00+00:00,5.69e-06,5.78e-06,5m,60,0.9099356708611648,0.8728169772165489,1,525.0000000000001,HARD_SL_HIT,28,2.33,-1.6617,-8.72,0.9113
728,FET,B,LONG,2026-01-04 20:00:00+00:00,2026-01-18 20:00:00+00:00,0.2589,0.252,4h,24,0.9784519467096586,0.9551438954006095,5,3000.0,HARD_SL_HIT,84,336.0,-2.7451,-82.35,0.9786
902,FIL,B,SHORT,2026-01-18 18:00:00+00:00,2026-01-18 20:15:00+00:00,1.528,1.554,5m,23,0.9203737810648753,0.8713865720332953,1,600.0,HARD_SL_HIT,27,2.25,-1.7816,-10.69,0.9208
898,XRP,A,SHORT,2026-01-18 06:20:00+00:00,2026-01-18 23:00:00+00:00,2.0549,2.0458,5m,158,0.9396439499126822,0.8878271061196359,1,700.0000000000001,TIME_BARRIER,200,16.67,0.3628,2.54,0.9396
904,APT,C,LONG,2026-01-18 18:35:00+00:00,2026-01-18 23:00:00+00:00,1.8453,1.8148,5m,63,0.8637409114859764,0.8761542656671766,1,700.0000000000001,HARD_SL_HIT,53,4.42,-1.7328,-12.13,0.8988
906,DOT,A,LONG,2026-01-18 20:30:00+00:00,2026-01-18 23:00:00+00:00,2.186,2.123,30m,20,0.8368251848809091,0.9079540300697196,3,2100.0000000000005,HARD_SL_HIT,5,2.5,-2.962,-62.2,0.8644
908,AR,B,LONG,2026-01-18 23:05:00+00:00,2026-01-18 23:25:00+00:00,4.07,3.969,5m,200,0.9134481323352373,0.9354137453044489,1,600.0,HARD_SL_HIT,4,0.33,-2.5616,-15.37,0.9134
905,BNB,A,LONG,2026-01-18 18:40:00+00:00,2026-01-18 23:45:00+00:00,952.07,935.69,5m,104,0.8844694897941169,0.9206416573760117,1,700.0000000000001,HARD_SL_HIT,61,5.08,-1.8005,-12.6,0.8851
909,ETH,A,LONG,2026-01-18 23:10:00+00:00,2026-01-19 00:00:00+00:00,3326.14,3257.4,5m,200,0.8803634613648763,0.9194447724440432,1,700.0000000000001,HARD_SL_HIT,10,0.83,-2.1467,-15.03,0.8804
910,BCH,A,LONG,2026-01-18 23:20:00+00:00,2026-01-19 00:00:00+00:00,600.03,579.94,5m,20,0.8639483828985506,0.8731924799240142,1,700.0000000000001,HARD_SL_HIT,8,0.67,-3.4282,-24.0,0.8639
911,WIF,C,SHORT,2026-01-18 23:40:00+00:00,2026-01-19 00:25:00+00:00,0.358,0.3314,5m,20,0.8610574551485615,0.8709912576281976,1,525.0000000000001,TREND_EXHAUSTION,9,0.75,7.3502,38.59,0.9641
912,SHIB,C,SHORT,2026-01-18 23:50:00+00:00,2026-01-19 00:25:00+00:00,8.12e-06,7.84e-06,5m,20,0.908512778675715,0.8768900845468716,1,525.0000000000001,TREND_EXHAUSTION,7,0.58,3.3683,17.68,0.9668
907,INJ,B,SHORT,2026-01-18 20:20:00+00:00,2026-01-19 00:30:00+00:00,5.216,4.588,5m,22,0.9100120575769405,0.8882863725754339,1,600.0,TREND_EXHAUSTION,50,4.17,11.9599,71.76,0.9675
915,SEI,C,SHORT,2026-01-19 00:55:00+00:00,2026-01-19 01:55:00+00:00,0.1102,0.112,5m,27,0.9343201156233583,0.8703668050789944,1,700.0000000000001,HARD_SL_HIT,12,1.0,-1.7134,-11.99,0.9343
916,THETA,B,SHORT,2026-01-19 01:00:00+00:00,2026-01-19 02:20:00+00:00,0.309,0.3141,5m,29,0.9340973229768408,0.8841359229364898,1,600.0,HARD_SL_HIT,16,1.33,-1.7305,-10.38,0.9341
899,ADA,A,SHORT,2026-01-18 15:25:00+00:00,2026-01-19 08:05:00+00:00,0.3918,0.3645,5m,200,0.8475133793040837,0.917228768282448,1,700.0000000000001,TIME_BARRIER,200,16.67,6.8878,48.21,0.8597
914,XRP,A,SHORT,2026-01-19 00:55:00+00:00,2026-01-19 08:20:00+00:00,1.9468,1.9802,5m,29,0.9334475760388331,0.873043557627292,1,700.0000000000001,HARD_SL_HIT,89,7.42,-1.7956,-12.57,0.9334
913,FET,B,SHORT,2026-01-19 00:50:00+00:00,2026-01-19 08:50:00+00:00,0.2418,0.2458,5m,26,0.9334700206190759,0.8945364339020516,1,600.0,HARD_SL_HIT,96,8.0,-1.7343,-10.41,0.9335
903,TRX,A,LONG,2026-01-18 18:30:00+00:00,2026-01-19 09:00:00+00:00,0.31985,0.31494,5m,78,0.8506270025725136,0.9115209752182155,1,700.0000000000001,HARD_SL_HIT,174,14.5,-1.6151,-11.31,0.9015
922,AR,B,LONG,2026-01-19 08:55:00+00:00,2026-01-19 10:25:00+00:00,3.835,3.768,5m,26,0.9377155143812325,0.9359461031054161,1,600.0,HARD_SL_HIT,18,1.5,-1.8271,-10.96,0.9377
917,BTC,A,SHORT,2026-01-19 01:05:00+00:00,2026-01-19 17:45:00+00:00,92584.1,93178.4,5m,32,0.9468071344798993,0.9096642069669324,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.7219,-5.05,0.9468
921,DOT,A,SHORT,2026-01-19 08:25:00+00:00,2026-01-19 17:45:00+00:00,1.992,2.023,5m,197,0.8562304809196232,0.8702347963228511,1,700.0000000000001,HARD_SL_HIT,112,9.33,-1.6362,-11.45,0.8562
918,SOL,A,SHORT,2026-01-19 02:00:00+00:00,2026-01-19 18:40:00+00:00,133.73,134.27,5m,51,0.931388022129331,0.8844357428007658,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.4838,-3.39,0.9314
923,TIA,C,SHORT,2026-01-19 09:05:00+00:00,2026-01-19 18:50:00+00:00,0.4933,0.5021,5m,200,0.8907143447879335,0.8655999062199754,1,700.0000000000001,HARD_SL_HIT,117,9.75,-1.8639,-13.05,0.8907
919,LINK,A,SHORT,2026-01-19 02:25:00+00:00,2026-01-19 19:05:00+00:00,12.86,12.898,5m,59,0.9182442683872627,0.8822685465604758,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.3755,-2.63,0.9182
927,XRP,A,LONG,2026-01-19 18:45:00+00:00,2026-01-19 22:40:00+00:00,2.014,1.9836,5m,69,0.9268649821915832,0.8823710564375302,1,700.0000000000001,HARD_SL_HIT,47,3.92,-1.5894,-11.13,0.9269
920,ETH,A,SHORT,2026-01-19 08:10:00+00:00,2026-01-20 00:50:00+00:00,3201.0,3186.47,5m,171,0.8969956259092733,0.8775123697796154,1,700.0000000000001,TIME_BARRIER,200,16.67,0.3739,2.62,0.897
928,SUI,C,LONG,2026-01-19 18:55:00+00:00,2026-01-20 02:10:00+00:00,1.5735,1.5487,5m,60,0.8616480971942484,0.872217039119425,1,700.0000000000001,HARD_SL_HIT,87,7.25,-1.6561,-11.59,0.8655
924,TRX,A,SHORT,2026-01-19 10:30:00+00:00,2026-01-20 03:10:00+00:00,0.3154,0.3103,5m,74,0.959032302372139,0.9362657129278302,1,700.0000000000001,TIME_BARRIER,200,16.67,1.537,10.76,0.9698
925,RENDER,B,LONG,2026-01-19 17:50:00+00:00,2026-01-20 05:20:00+00:00,2.068,2.034,5m,30,0.9142556320690253,0.8812397165645905,1,600.0,HARD_SL_HIT,138,11.5,-1.7241,-10.34,0.9472
929,NEAR,B,LONG,2026-01-19 19:10:00+00:00,2026-01-20 06:10:00+00:00,1.597,1.57,5m,52,0.9366704829585029,0.9172326877971794,1,600.0,HARD_SL_HIT,132,11.0,-1.7707,-10.62,0.9383
931,BNB,A,LONG,2026-01-20 00:55:00+00:00,2026-01-20 06:35:00+00:00,930.23,915.96,5m,24,0.9175772330066313,0.886978890962944,1,700.0000000000001,HARD_SL_HIT,68,5.67,-1.614,-11.3,0.9344
932,DOT,A,LONG,2026-01-20 02:15:00+00:00,2026-01-20 08:10:00+00:00,2.015,1.98,5m,199,0.8226442852102417,0.9010366977449873,1,700.0000000000001,HARD_SL_HIT,71,5.92,-1.817,-12.72,0.8226
926,APT,C,SHORT,2026-01-19 17:50:00+00:00,2026-01-20 10:10:00+00:00,1.6011,1.6268,5m,200,0.9107630968667993,0.9355065390610625,1,700.0000000000001,HARD_SL_HIT,196,16.33,-1.6851,-11.8,0.9108
930,BTC,A,SHORT,2026-01-19 22:45:00+00:00,2026-01-20 15:25:00+00:00,92786.2,90593.0,5m,30,0.8982141881306004,0.8805918575423943,1,700.0000000000001,TIME_BARRIER,200,16.67,2.2837,15.99,0.935
933,ICP,B,SHORT,2026-01-20 03:15:00+00:00,2026-01-20 19:55:00+00:00,3.805,3.665,5m,125,0.9337960533528159,0.909811565520264,1,450.0,TIME_BARRIER,200,16.67,3.5994,16.2,0.9354
934,SOL,A,SHORT,2026-01-20 05:30:00+00:00,2026-01-20 22:10:00+00:00,133.03,127.35,5m,22,0.9366070810450685,0.9221649921675491,1,700.0000000000001,TIME_BARRIER,200,16.67,4.1897,29.33,0.9529
935,ETH,A,SHORT,2026-01-20 06:15:00+00:00,2026-01-20 22:55:00+00:00,3164.92,2950.0,5m,165,0.9031410026797533,0.8807345143974888,1,700.0000000000001,TIME_BARRIER,200,16.67,6.7107,46.97,0.9312
936,BCH,A,SHORT,2026-01-20 06:40:00+00:00,2026-01-20 23:20:00+00:00,579.13,574.33,5m,189,0.9387630029500894,0.9235264296655434,1,700.0000000000001,TIME_BARRIER,200,16.67,0.7488,5.24,0.946
937,LINK,A,SHORT,2026-01-20 08:15:00+00:00,2026-01-21 00:55:00+00:00,12.573,12.268,5m,55,0.9287678979252616,0.8737576748929412,1,700.0000000000001,TIME_BARRIER,200,16.67,2.3458,16.42,0.94
943,DOT,A,SHORT,2026-01-20 23:25:00+00:00,2026-01-21 00:55:00+00:00,1.901,1.93,5m,200,0.9325913311917279,0.9207474075764074,1,700.0000000000001,HARD_SL_HIT,18,1.5,-1.6055,-11.24,0.9337
938,BNB,A,SHORT,2026-01-20 10:15:00+00:00,2026-01-21 02:55:00+00:00,914.63,877.74,5m,108,0.9612460808623816,0.9539308183598856,1,700.0000000000001,TIME_BARRIER,200,16.67,3.9533,27.67,0.9612
942,ETH,A,SHORT,2026-01-20 23:00:00+00:00,2026-01-21 05:40:00+00:00,2950.0,2995.12,5m,200,0.9421230426825179,0.9118257883230837,1,700.0000000000001,HARD_SL_HIT,80,6.67,-1.6095,-11.27,0.9497
939,BTC,A,SHORT,2026-01-20 15:30:00+00:00,2026-01-21 08:10:00+00:00,90592.9,89115.3,5m,200,0.8918089692837864,0.912274566247976,1,700.0000000000001,TIME_BARRIER,200,16.67,1.551,10.86,0.9323
947,SUI,C,LONG,2026-01-21 05:45:00+00:00,2026-01-21 08:35:00+00:00,1.5184,1.4937,5m,20,0.923253466028517,0.8738413643122321,1,700.0000000000001,HARD_SL_HIT,34,2.83,-1.7067,-11.95,0.9347
948,BCH,A,LONG,2026-01-21 08:15:00+00:00,2026-01-21 12:20:00+00:00,592.28,582.56,5m,163,0.9345656138590465,0.7504617974242396,1,700.0000000000001,HARD_SL_HIT,49,4.08,-1.7211,-12.05,0.9349
940,XRP,A,SHORT,2026-01-20 20:00:00+00:00,2026-01-21 12:40:00+00:00,1.9014,1.8909,5m,107,0.9446121528158623,0.87539549537033,1,700.0000000000001,TIME_BARRIER,200,16.67,0.4722,3.31,0.9446
950,SHIB,C,SHORT,2026-01-21 12:30:00+00:00,2026-01-21 13:00:00+00:00,7.75e-06,7.87e-06,5m,20,0.8799420576231417,0.8747185166522741,1,525.0000000000001,HARD_SL_HIT,6,0.5,-1.6284,-8.55,0.8988
951,ADA,A,SHORT,2026-01-21 12:45:00+00:00,2026-01-21 14:10:00+00:00,0.353,0.3598,5m,20,0.8769918651189377,0.880996956380137,1,700.0000000000001,HARD_SL_HIT,17,1.42,-2.0063,-14.04,0.877
941,SOL,A,SHORT,2026-01-20 22:15:00+00:00,2026-01-21 14:30:00+00:00,127.35,129.3,5m,200,0.8743813300318951,0.9149703149118427,1,700.0000000000001,HARD_SL_HIT,195,16.25,-1.6112,-11.28,0.8968
953,PEPE,C,SHORT,2026-01-21 14:15:00+00:00,2026-01-21 15:10:00+00:00,4.98e-06,5.06e-06,5m,60,0.9012285347413467,0.8733593547305607,1,525.0000000000001,HARD_SL_HIT,11,0.92,-1.6864,-8.85,0.9012
944,LINK,A,SHORT,2026-01-21 01:00:00+00:00,2026-01-21 15:15:00+00:00,12.269,12.525,5m,179,0.9332197510314396,0.8629670872415747,1,700.0000000000001,HARD_SL_HIT,171,14.25,-2.1666,-15.17,0.9332
946,BNB,A,SHORT,2026-01-21 03:00:00+00:00,2026-01-21 15:15:00+00:00,877.73,892.29,5m,200,0.9472219970291218,0.933660208364177,1,700.0000000000001,HARD_SL_HIT,147,12.25,-1.7388,-12.17,0.9476
949,BONK,C,SHORT,2026-01-21 08:55:00+00:00,2026-01-21 15:15:00+00:00,9.03e-06,9.24e-06,5m,22,0.8682677322496793,0.8614958830582977,1,525.0000000000001,HARD_SL_HIT,76,6.33,-2.4056,-12.63,0.919
957,INJ,B,LONG,2026-01-21 15:20:00+00:00,2026-01-21 16:20:00+00:00,4.754,4.665,5m,24,0.911268147529616,0.919541044829972,1,600.0,HARD_SL_HIT,12,1.0,-1.9521,-11.71,0.9162
955,ETH,A,LONG,2026-01-21 15:15:00+00:00,2026-01-21 16:30:00+00:00,2995.4,2943.11,5m,36,0.9061470416379647,0.8856043904105488,1,700.0000000000001,HARD_SL_HIT,15,1.25,-1.8257,-12.78,0.911
958,WIF,C,LONG,2026-01-21 15:20:00+00:00,2026-01-21 16:30:00+00:00,0.3437,0.338,5m,24,0.8772277687280838,0.8922566233712017,1,525.0000000000001,HARD_SL_HIT,14,1.17,-1.7384,-9.13,0.8772
956,LTC,A,LONG,2026-01-21 15:20:00+00:00,2026-01-21 16:35:00+00:00,69.06,67.82,5m,21,0.8517041331197537,0.8901221516336489,1,700.0000000000001,HARD_SL_HIT,15,1.25,-1.8755,-13.13,0.8524
954,SOL,A,LONG,2026-01-21 14:50:00+00:00,2026-01-21 16:40:00+00:00,129.02,126.47,5m,20,0.8556913935492824,0.8930974622649913,1,700.0000000000001,HARD_SL_HIT,22,1.83,-2.0564,-14.4,0.947
961,ADA,A,LONG,2026-01-21 16:35:00+00:00,2026-01-21 16:40:00+00:00,0.3551,0.3483,5m,55,0.7527444945938363,0.8815800412432249,1,700.0000000000001,HARD_SL_HIT,1,0.08,-1.995,-13.96,0.7527
959,BTC,A,LONG,2026-01-21 16:25:00+00:00,2026-01-21 16:55:00+00:00,89413.6,87562.3,5m,52,0.8916384196571856,0.910710135109981,1,700.0000000000001,HARD_SL_HIT,6,0.5,-2.1505,-15.05,0.8916
960,BNB,A,LONG,2026-01-21 16:35:00+00:00,2026-01-21 16:55:00+00:00,882.36,868.11,5m,55,0.9323986663808713,0.9267621551427369,1,700.0000000000001,HARD_SL_HIT,4,0.33,-1.695,-11.86,0.9324
962,XRP,A,LONG,2026-01-21 16:40:00+00:00,2026-01-21 16:55:00+00:00,1.9137,1.8781,5m,57,0.8785252259836761,0.8833854328068369,1,700.0000000000001,HARD_SL_HIT,3,0.25,-1.9403,-13.58,0.8785
964,FET,B,SHORT,2026-01-21 16:55:00+00:00,2026-01-21 17:20:00+00:00,0.2367,0.2344,5m,20,0.9241953073285368,0.8842614285674569,1,600.0,TREND_EXHAUSTION,5,0.42,0.8917,5.35,0.9518
966,OP,C,SHORT,2026-01-21 17:00:00+00:00,2026-01-21 17:20:00+00:00,0.299,0.2986,5m,21,0.8696635156190691,0.8689467013702395,1,700.0000000000001,TREND_EXHAUSTION,4,0.33,0.0538,0.38,0.9479
968,STX,B,SHORT,2026-01-21 17:25:00+00:00,2026-01-21 17:25:00+00:00,0.3047,0.3043,5m,20,0.933500255425798,0.9011944034032134,1,600.0,TREND_EXHAUSTION,0,0.0,0.0513,0.31,0.9397
945,TRX,A,SHORT,2026-01-21 01:00:00+00:00,2026-01-21 17:40:00+00:00,0.29736,0.29798,5m,200,0.9113066394708851,0.8830443450693444,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.2885,-2.02,0.9113
965,THETA,B,SHORT,2026-01-21 17:00:00+00:00,2026-01-21 18:45:00+00:00,0.2943,0.2999,5m,22,0.9223256589928202,0.8917295571903981,1,600.0,HARD_SL_HIT,21,1.75,-1.9828,-11.9,0.95
963,ATOM,B,SHORT,2026-01-21 16:50:00+00:00,2026-01-21 19:25:00+00:00,2.328,2.384,5m,20,0.9134836835204801,0.9179929704468845,1,600.0,HARD_SL_HIT,31,2.58,-2.4855,-14.91,0.9467
967,LINK,A,SHORT,2026-01-21 17:10:00+00:00,2026-01-21 19:25:00+00:00,12.055,12.339,5m,23,0.9260896883973802,0.8846628869660356,1,700.0000000000001,HARD_SL_HIT,27,2.25,-2.4359,-17.05,0.9539
969,SOL,A,SHORT,2026-01-21 17:30:00+00:00,2026-01-21 19:25:00+00:00,126.19,129.4,5m,22,0.9534598955598625,0.9340095061671653,1,700.0000000000001,HARD_SL_HIT,23,1.92,-2.6238,-18.37,0.9535
970,SHIB,C,SHORT,2026-01-21 17:30:00+00:00,2026-01-21 19:25:00+00:00,7.71e-06,7.91e-06,5m,21,0.9457708049178981,0.9342359964522611,1,525.0000000000001,HARD_SL_HIT,23,1.92,-2.674,-14.04,0.9458
971,NEAR,B,SHORT,2026-01-21 17:45:00+00:00,2026-01-21 19:25:00+00:00,1.494,1.538,5m,24,0.9544485459537446,0.9396386792137043,1,600.0,HARD_SL_HIT,20,1.67,-3.0251,-18.15,0.9544
972,TIA,C,SHORT,2026-01-21 18:50:00+00:00,2026-01-21 19:25:00+00:00,0.4655,0.4754,5m,52,0.8741489246521973,0.9146256268346824,1,700.0000000000001,HARD_SL_HIT,7,0.58,-2.2067,-15.45,0.8741
974,WIF,C,LONG,2026-01-21 20:00:00+00:00,2026-01-21 20:25:00+00:00,0.3443,0.3387,5m,20,0.9068530910138587,0.8710950829378837,1,525.0000000000001,HARD_SL_HIT,5,0.42,-1.7065,-8.96,0.9211
979,ETH,A,LONG,2026-01-21 20:30:00+00:00,2026-01-22 02:05:00+00:00,3008.8,3031.49,5m,30,0.8908554406253398,0.8822302581932354,1,700.0000000000001,TREND_EXHAUSTION,67,5.58,0.6741,4.72,0.9652
973,LTC,A,LONG,2026-01-21 19:55:00+00:00,2026-01-22 04:10:00+00:00,69.02,68.64,5m,30,0.902260465012076,0.8708954897457298,1,700.0000000000001,TREND_EXHAUSTION,99,8.25,-0.6306,-4.41,0.96
978,BCH,A,LONG,2026-01-21 20:05:00+00:00,2026-01-22 07:00:00+00:00,588.22,595.1,5m,20,0.8797643018312877,0.8801349275659782,1,700.0000000000001,TREND_EXHAUSTION,131,10.92,1.0896,7.63,0.9505
977,ADA,A,LONG,2026-01-21 20:05:00+00:00,2026-01-22 12:45:00+00:00,0.3658,0.3633,5m,20,0.9144097199295058,0.8853129491227762,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.7634,-5.34,0.9157
980,SOL,A,LONG,2026-01-22 02:10:00+00:00,2026-01-22 14:45:00+00:00,130.36,127.85,5m,30,0.7971629440583924,0.8704217393267075,1,700.0000000000001,HARD_SL_HIT,151,12.58,-2.0054,-14.04,0.8856
984,NEAR,B,SHORT,2026-01-22 14:50:00+00:00,2026-01-22 17:05:00+00:00,1.505,1.528,5m,68,0.94420039503132,0.9118677228158556,1,600.0,HARD_SL_HIT,27,2.25,-1.6082,-9.65,0.9523
985,FET,B,LONG,2026-01-22 17:10:00+00:00,2026-01-22 20:20:00+00:00,0.2394,0.2358,5m,22,0.9110436554557994,0.9159956112899247,1,600.0,HARD_SL_HIT,38,3.17,-1.5838,-9.5,0.911
981,ETH,A,SHORT,2026-01-22 04:15:00+00:00,2026-01-22 20:55:00+00:00,3013.0,2937.6,5m,26,0.8258565529174857,0.9107977830995645,1,700.0000000000001,TIME_BARRIER,200,16.67,2.4225,16.96,0.9612
982,ATOM,B,SHORT,2026-01-22 07:05:00+00:00,2026-01-22 23:45:00+00:00,2.38,2.332,5m,24,0.9317321666322841,0.8989458071476245,1,600.0,TIME_BARRIER,200,16.67,1.9368,11.62,0.9353
983,BCH,A,SHORT,2026-01-22 12:50:00+00:00,2026-01-23 05:30:00+00:00,595.29,595.61,5m,29,0.9324360170540648,0.9204799456865365,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.1338,-0.94,0.9324
989,NEAR,B,LONG,2026-01-23 05:35:00+00:00,2026-01-23 08:45:00+00:00,1.531,1.504,5m,86,0.933695764862745,0.9109872185553033,1,600.0,HARD_SL_HIT,38,3.17,-1.8436,-11.06,0.9337
986,ADA,A,SHORT,2026-01-22 20:25:00+00:00,2026-01-23 13:05:00+00:00,0.3601,0.3596,5m,189,0.7926383171695086,0.8734916731733358,1,700.0000000000001,TIME_BARRIER,200,16.67,0.0589,0.41,0.7938
987,ETH,A,SHORT,2026-01-22 21:00:00+00:00,2026-01-23 13:40:00+00:00,2937.6,2934.01,5m,200,0.9100547267348642,0.8897725852740291,1,700.0000000000001,TIME_BARRIER,200,16.67,0.0422,0.3,0.9109
988,LINK,A,SHORT,2026-01-22 23:50:00+00:00,2026-01-23 16:30:00+00:00,12.25,12.224,5m,200,0.8669476700569828,0.9018427725550451,1,700.0000000000001,TIME_BARRIER,200,16.67,0.1322,0.93,0.8669
991,TIA,C,SHORT,2026-01-23 13:10:00+00:00,2026-01-23 16:40:00+00:00,0.4586,0.4658,5m,108,0.8651797045300483,0.9015373072214158,1,700.0000000000001,HARD_SL_HIT,42,3.5,-1.65,-11.55,0.8652
990,SOL,A,SHORT,2026-01-23 08:50:00+00:00,2026-01-23 17:25:00+00:00,127.04,129.74,5m,52,0.9134732107528826,0.9159684850196342,1,700.0000000000001,HARD_SL_HIT,103,8.58,-2.2053,-15.44,0.9238
995,ADA,A,LONG,2026-01-23 17:30:00+00:00,2026-01-23 19:15:00+00:00,0.3679,0.3616,5m,35,0.9331024558609272,0.9372584592365363,1,700.0000000000001,HARD_SL_HIT,21,1.75,-1.7924,-12.55,0.9363
993,XRP,A,LONG,2026-01-23 16:35:00+00:00,2026-01-23 20:00:00+00:00,1.9289,1.9222,5m,24,0.9475340617532791,0.9387953524542066,1,700.0000000000001,TREND_EXHAUSTION,41,3.42,-0.4273,-2.99,0.9788
992,BCH,A,LONG,2026-01-23 13:45:00+00:00,2026-01-23 20:35:00+00:00,595.95,586.97,5m,44,0.8703841219041565,0.8800756118010276,1,700.0000000000001,HARD_SL_HIT,82,6.83,-1.5868,-11.11,0.8704
873,DOGE,C,SHORT,2026-01-15 16:00:00+00:00,2026-01-24 00:00:00+00:00,0.14202,0.12428,1h,26,0.8815544669923876,0.8906138732609545,5,3500.0000000000005,TIME_BARRIER,200,200.0,12.4112,434.39,0.9783
998,LTC,A,SHORT,2026-01-23 20:40:00+00:00,2026-01-24 02:35:00+00:00,67.21,68.22,5m,31,0.938659152425276,0.9358001264333405,1,700.0000000000001,HARD_SL_HIT,71,5.92,-1.5828,-11.08,0.9497
994,ETH,A,LONG,2026-01-23 16:45:00+00:00,2026-01-24 09:25:00+00:00,2970.65,2959.82,5m,26,0.9340411997642412,0.9535510045798992,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.4446,-3.11,0.9358
996,TRX,A,SHORT,2026-01-23 19:20:00+00:00,2026-01-24 12:00:00+00:00,0.29873,0.29493,5m,142,0.9471225795123954,0.9436797467892836,1,700.0000000000001,TIME_BARRIER,200,16.67,1.1921,8.34,0.9471
997,GRT,B,SHORT,2026-01-23 20:05:00+00:00,2026-01-24 12:45:00+00:00,0.03662,0.03671,5m,24,0.9469838545048038,0.9262307130407812,1,600.0,TIME_BARRIER,200,16.67,-0.3258,-1.95,0.96
999,BCH,A,LONG,2026-01-24 00:05:00+00:00,2026-01-24 16:45:00+00:00,595.15,593.56,5m,43,0.9337727193912901,0.9062237209338276,1,700.0000000000001,TIME_BARRIER,200,16.67,-0.3472,-2.43,0.9338
1000,BONK,C,SHORT,2026-01-24 02:45:00+00:00,2026-01-24 19:25:00+00:00,9.01e-06,8.93e-06,5m,54,0.8786802907380235,0.920341425103826,1,525.0000000000001,TIME_BARRIER,200,16.67,0.8079,4.24,0.8787
