trade_id,asset,group,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
73,ATOM,B,SHORT,2025-11-03 14:00:00+00:00,2025-11-03 14:30:00+00:00,2.773,2.7366003979545495,30m,32,0.9528755101817045,0.9483001574326336,5,3000.0,2.842107142857143,ADAPTIVE_TRAIL_HIT,1,0.5,6.5632,196.9,0.9327
74,BNB,A,SHORT,2025-11-03 15:00:00+00:00,2025-11-03 16:00:00+00:00,986.67,995.8014982834102,30m,38,0.9546705677267138,0.9449285017728608,5,3500.0000000000005,1014.5805357142857,ADAPTIVE_TRAIL_HIT,2,1.0,-4.6274,-161.96,0.9559
75,ATOM,B,SHORT,2025-11-03 15:00:00+00:00,2025-11-03 15:30:00+00:00,2.712,2.709891113458035,30m,35,0.9451426408831607,0.9407785135790805,3,1800.0,2.7812857142857146,ADAPTIVE_TRAIL_HIT,1,0.5,0.2333,4.2,0.9424
76,BTC,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,106328.0,106786.10043537169,30m,65,0.9181906986622149,0.7693414684164568,3,2100.0000000000005,108755.86607142857,ADAPTIVE_TRAIL_HIT,2,1.0,-1.2925,-27.14,0.9253
77,ETH,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,3612.08,3643.5078247379843,30m,47,0.8990607826126984,0.8174708198844574,2,1400.0000000000002,3738.811428571428,ADAPTIVE_TRAIL_HIT,2,1.0,-1.7402,-24.36,0.9149
78,SOL,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,168.14,169.72669747531094,30m,38,0.893092745441678,0.7411693157128295,2,1400.0000000000002,176.16517857142856,ADAPTIVE_TRAIL_HIT,2,1.0,-1.8874,-26.42,0.9051
79,BNB,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 16:30:00+00:00,994.42,994.1649538344823,30m,40,0.9560429555324381,0.7870511676779829,5,3500.0000000000005,1039.2375,ADAPTIVE_TRAIL_HIT,1,0.5,0.1282,4.49,0.9597
80,XRP,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,2.3595,2.3756691656112503,30m,57,0.9201936444388792,0.7480241563698738,3,2100.0000000000005,2.4411910714285714,ADAPTIVE_TRAIL_HIT,2,1.0,-2.0558,-43.17,0.9212
81,ADA,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,0.5594,0.565660062195696,1h,36,0.9183514874933875,0.6561957443851174,3,2100.0000000000005,0.59905,ADAPTIVE_TRAIL_HIT,1,1.0,-3.3572,-70.5,0.9238
82,LINK,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,15.445,15.759572561391337,30m,65,0.9045326491361684,0.7794451687944428,3,2100.0000000000005,16.42069642857143,ADAPTIVE_TRAIL_HIT,2,1.0,-6.1102,-128.31,0.9153
83,LTC,A,SHORT,2025-11-03 16:00:00+00:00,2025-11-03 17:00:00+00:00,88.62,88.9533839759512,30m,39,0.9451082246381141,0.8357883552501415,3,2100.0000000000005,92.70107142857142,ADAPTIVE_TRAIL_HIT,2,1.0,-1.1286,-23.7,0.9524
84,BTC,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,107045.6,106783.00976494113,30m,67,0.9252347568464971,0.7815636720230907,3,2100.0000000000005,109660.10892857144,ADAPTIVE_TRAIL_HIT,1,0.5,0.7359,15.45,0.9246
85,ETH,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,3637.86,3642.3609618978503,30m,49,0.9112615058502028,0.8217206886794157,3,2100.0000000000005,3772.2312500000003,ADAPTIVE_TRAIL_HIT,1,0.5,-0.3712,-7.79,0.9159
86,SOL,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,169.08,169.43746787374272,30m,40,0.9090438556117846,0.7722495589679734,3,2100.0000000000005,177.4719642857143,ADAPTIVE_TRAIL_HIT,1,0.5,-0.6343,-13.32,0.9133
87,BNB,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,1001.23,992.6323671401951,30m,42,0.9611439415965277,0.8081988514748492,5,3500.0000000000005,1048.2575,ADAPTIVE_TRAIL_HIT,1,0.5,4.2935,150.27,0.9548
88,XRP,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,2.369,2.373634170306385,30m,59,0.9278107891866215,0.7548732622956676,3,2100.0000000000005,2.4576785714285716,ADAPTIVE_TRAIL_HIT,1,0.5,-0.5869,-12.32,0.9265
89,ADA,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 18:00:00+00:00,0.5661,0.5638240863206266,1h,37,0.9249182481782098,0.6694722186468529,3,2100.0000000000005,0.6067714285714286,ADAPTIVE_TRAIL_HIT,1,1.0,1.2061,25.33,0.9299
90,LINK,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,15.59,15.741265374024845,30m,67,0.9125533149338325,0.7763614077914491,3,2100.0000000000005,16.607946428571427,ADAPTIVE_TRAIL_HIT,1,0.5,-2.9108,-61.13,0.9183
91,LTC,A,SHORT,2025-11-03 17:00:00+00:00,2025-11-03 17:30:00+00:00,88.77,88.86484648018437,30m,41,0.952593998728341,0.8442496352189544,5,3500.0000000000005,93.01821428571428,ADAPTIVE_TRAIL_HIT,1,0.5,-0.5342,-18.7,0.9536
92,TRX,A,SHORT,2025-11-03 18:00:00+00:00,2025-11-03 18:05:00+00:00,0.28528,0.28470433305019166,5m,49,0.9311036686644627,0.8809723858620924,3,2100.0000000000005,0.2875317857142857,ADAPTIVE_TRAIL_HIT,1,0.08,0.6054,12.71,0.9326
93,FET,B,SHORT,2025-11-03 18:00:00+00:00,2025-11-03 23:30:00+00:00,0.2121,0.2082694120059999,30m,75,0.9607025338836216,0.8624774726593281,5,3000.0,0.22477857142857144,ADAPTIVE_TRAIL_HIT,11,5.5,9.0301,270.9,0.9608
94,GRT,B,SHORT,2025-11-03 18:00:00+00:00,2025-11-03 23:30:00+00:00,0.05736,0.05641385609193504,30m,73,0.9166928025314177,0.753954927681941,3,1800.0,0.06036892857142857,ADAPTIVE_TRAIL_HIT,11,5.5,4.9485,89.07,0.9433
